pytanie,odpowiedz_wygenerowana
"W jaki sposób mogę uzyskać dostęp do sali 304, aby popracować nad studenckim projektem z wykorzystaniem sprzętu laboratoryjnego?","Aby uzyskać dostęp do sali 304 w celu pracy nad projektem studenckim, prowadzący projekt musi wysłać potwierdzenie do mgr inż. Marcina Borkowskiego. Studenci wykonujący projekty mogą korzystać z tej sali w czasie, gdy nie odbywają się w niej zajęcia dydaktyczne. Należy pamiętać, że dostęp do sprzętu w sali 304 jest ograniczony ze względu na bezpieczeństwo. Na miejscu wystawione są jedynie joysticki, natomiast pozostałą część sprzętu laboratoryjnego można pobrać bezpośrednio z laboratorium."
"Czy mogę otrzymać dofinansowanie kosztów dojazdu i zakwaterowania, jeśli odbywam obowiązkowe praktyki poza Warszawą?","Tak, student odbywający praktykę poza stałym miejscem zamieszkania oraz siedzibą uczelni może ubiegać się o dofinansowanie poniesionych i należycie udokumentowanych kosztów zakwaterowania oraz dojazdów. Należy jednak pamiętać, że dofinansowanie to nie przysługuje studentowi, który uzyskał zaliczenie praktyk na podstawie §7. W przypadku gdy praktyki odbywają się poza granicami kraju, dodatkowym warunkiem przyznania dofinansowania jest akceptacja przez prorektora do spraw studenckich wniosku złożonego zgodnie z zarządzeniem w sprawie podróży za granicę."
Ile kosztuje wyrobienie duplikatu elektronicznej legitymacji studenckiej (ELS) i jak długo się na niego czeka?,"Opłata za wydanie duplikatu elektronicznej legitymacji studenckiej wynosi 25,50 zł lub 33,00 zł. Czas oczekiwania na wydanie duplikatu wynosi od 7 do 10 dni roboczych."
"Na jakim kierunku i poziomie studiów jest prowadzony przedmiot ""Siła nauki - granice poznania""?","Przedmiot ""Siła nauki - granice poznania"" jest prowadzony na kierunkach Matematyka i Analiza Danych, Matematyka, ISI oraz IAD. Poziom kształcenia dla tego przedmiotu obejmuje studia pierwszego stopnia oraz studia drugiego stopnia."
"Jakie składowe decydują o ocenie końcowej z przedmiotu obieralnego ""Matematyka popularna""?","Ocena końcowa z przedmiotu obieralnego Matematyka popularna wynika z sumy uzyskanych punktów. Na tę ocenę składają się dwa główne elementy. Pierwszym z nich jest ocena prezentacji, jej poprawności merytorycznej oraz sposobu przedstawienia, za co student może otrzymać maksymalnie 30 punktów. Drugim elementem jest ocena aktywności uczestnika w czasie wystąpień kolegów, za którą można uzyskać maksymalnie 20 punktów."
Czy mogę zmienić promotora w trakcie przygotowywania pracy dyplomowej?,"Tak, w trakcie przygotowywania pracy dyplomowej istnieje możliwość zmiany promotora. Dziekan lub osoba przez niego upoważniona może na uzasadniony wniosek studenta dokonać zmiany promotora pracy. Dodatkowo, w razie dłuższej nieobecności promotora mającej wpływ na terminowe złożenie pracy, Dziekan wyznacza nowego promotora na pisemny wniosek studenta. Decyzja ta jest podejmowana po zasięgnięciu opinii kierownika jednostki, w której realizowana jest praca."
Czy istnieje możliwość wypożyczenia sprzętu z wydziałowego laboratorium do domu w celu realizacji projektu studenckiego?,"Tak, istnieje możliwość wypożyczenia sprzętu z Laboratorium Wydziałowego do domu, jednak jest to dopuszczalne wyłącznie w uzasadnionych przypadkach. Warunkiem koniecznym do spełnienia jest poręczenie za studenta przez prowadzącego zajęcia. Ponadto student musi podpisać odpowiedni dokument i przyjąć pełną odpowiedzialność za wypożyczony sprzęt."
Na ile dni przed egzaminem dyplomowym promotor i recenzent muszą zamieścić recenzje mojej pracy w systemie APD?,Promotor oraz recenzent są zobowiązani do zamieszczenia recenzji pracy dyplomowej w systemie APD co najmniej 3 dni przed wyznaczonym terminem egzaminu dyplomowego.
Ile razy w trakcie roku akademickiego student może otrzymać zapomogę finansową?,Student może otrzymać zapomogę finansową nie częściej niż dwa razy w roku akademickim.
"Ile punktów ECTS muszę zdobyć na pierwszym roku, aby uzyskać rejestrację na trzeci semestr studiów pierwszego stopnia?","Aby uzyskać rejestrację na trzeci semestr studiów pierwszego stopnia, należy zdobyć na pierwszym roku studiów co najmniej 40 punktów ECTS z 60 możliwych do uzyskania."
W jakich dniach i godzinach mogę osobiście załatwić sprawę w dziekanacie?,"Sprawy w dziekanacie Wydziału Matematyki i Nauk Informacyjnych można załatwić osobiście w poniedziałki, wtorki, czwartki oraz piątki w godzinach od 11:00 do 14:00. W środy dziekanat jest nieczynny."
"Jakie są wymagania wstępne (przedmioty poprzedzające), aby móc ubiegać się o realizację przedmiotu obieralnego ""Gry kombinatoryczne""?","Wymaganiami wstępnymi dla przedmiotu obieralnego Gry kombinatoryczne są matematyka dyskretna, algebra liniowa oraz rachunek prawdopodobieństwa."
Czy jako student mogę złożyć wniosek o zmianę promotora w trakcie pisania pracy dyplomowej?,"Tak, jako student możesz złożyć wniosek o zmianę promotora w trakcie pisania pracy dyplomowej. W czasie wykonywania pracy dyplomowej Dziekan lub osoba przez niego upoważniona może na uzasadniony wniosek studenta zmienić promotora pracy. Dodatkowo, w razie dłuższej nieobecności promotora, która ma wpływ na terminowe złożenie pracy, Dziekan wyznacza nowego promotora na pisemny wniosek studenta."
Do kiedy muszę dostarczyć pełnomocnikowi potwierdzenie odbycia praktyki wewnętrznej na wydziale?,Potwierdzenie odbycia praktyki wewnętrznej należy dostarczyć Pełnomocnikowi ds. Praktyk nie później niż w pierwszym miesiącu semestru następującego po zakończeniu praktyk.
"Ile punktów ECTS otrzymuje się za zaliczenie przedmiotu ""Analiza matematyczna 1"" na pierwszym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?",W dostępnych zasobach nie ma informacji o liczbie punktów ECTS przyznawanych za zaliczenie przedmiotu „Analiza matematyczna 1” na kierunku Matematyka i Analiza Danych.
W jakiej formie i gdzie muszę złożyć podanie o urlop zdrowotny?,"Podanie o urlop zdrowotny jest dostępne w systemie USOSweb, a jego szablon można pobrać w formacie docx. Wzór wniosku określają wewnętrzne akty prawne Uczelni. Składanie dokumentów odbywa się drogą mailową. Urlop zdrowotny jest udzielany przez dziekana na podstawie orzeczenia uprawnionego lekarza."
Pod jakim numerem telefonu mogę skontaktować się z Całodobowym Centrum Kierowania Straży Akademickiej PW w przypadku nagłego zdarzenia?,W przypadku nagłego zdarzenia z Całodobowym Centrum Kierowania Straży Akademickiej Politechniki Warszawskiej można skontaktować się pod numerem telefonu 22 234 66 66 lub pod numerem alarmowym 6666.
Ile czasu zajmuje wydanie duplikatu elektronicznej legitymacji studenckiej (ELS) w dziekanacie?,Czas oczekiwania na wydanie duplikatu elektronicznej legitymacji studenckiej wynosi od 7 do 10 dni roboczych.
"Ile punktów ECTS otrzymuje się za przedmiot ""Topologia"" na trzecim semestrze kierunku Matematyka?","Za przedmiot Topologia, realizowany w trzecim semestrze studiów licencjackich na kierunku Matematyka, student otrzymuje 5 punktów ECTS."
"Czy mogę ubiegać się o dofinansowanie kosztów zakwaterowania, jeśli moje praktyki studenckie odbywają się poza Warszawą?","Tak, student odbywający praktykę poza stałym miejscem zamieszkania oraz siedzibą uczelni może ubiegać się o dofinansowanie poniesionych i należycie udokumentowanych kosztów zakwaterowania oraz dojazdów. Należy jednak pamiętać, że dofinansowanie to nie przysługuje studentowi, który uzyskał zaliczenie praktyk na podstawie paragrafu 7 regulaminu."
"Pod jaki numer telefonu powinienem zadzwonić do dziekanatu, jeśli mam sprawę związaną z systemem USOS lub rekrutacją?",W sprawach związanych z systemem USOS oraz rekrutacją należy skontaktować się z dziekanatem pod numerem telefonu 22 234-59-24.
Jaki jest maksymalny miesięczny dochód netto na jednego członka rodziny uprawniający do ubiegania się o stypendium socjalne?,"Maksymalny miesięczny dochód netto na jednego członka rodziny studenta uprawniający do ubiegania się o stypendium socjalne wynosi 1 908,90 zł."
"Ile minimalnie punktów ECTS muszę zdobyć na pierwszym roku studiów I stopnia, aby uzyskać rejestrację na trzeci semestr?","Aby uzyskać rejestrację na trzeci semestr studiów pierwszego stopnia, należy zdobyć co najmniej 40 punktów ECTS na pierwszym roku studiów. Wymóg ten dotyczy wszystkich kierunków studiów pierwszego stopnia i odnosi się do rejestracji po jesiennej sesji egzaminacyjnej we wrześniu, podczas której należy wykazać się uzyskaniem minimum 40 z 60 możliwych do zdobycia punktów ECTS."
"W jakie dni tygodnia i w jakich godzinach mogę przyjść do dziekanatu, żeby osobiście załatwić swoją sprawę?","Dziekanat Wydziału Matematyki i Nauk Informacyjnych jest otwarty w poniedziałki, wtorki, czwartki oraz piątki w godzinach od 11:00 do 14:00. W środy dziekanat jest nieczynny."
Czy podczas sprawdzianu lub egzaminu mogę używać urządzenia z funkcją komunikacji w charakterze zegarka bądź kalkulatora?,Podczas sprawdzianu lub egzaminu żadne urządzenia umożliwiające komunikację w żadnym wypadku nie mogą służyć jako zegarki lub kalkulatory.
"Czy na wydziałowym serwerze wirtualnym mogę uruchomić własny serwer do gry online, by grać ze znajomymi?","Usługa udostępniania serwerów wirtualnych na Wydziale Matematyki i Nauk Informacyjnych jest przeznaczona do celów akademickich i projektowych, stanowiąc zastępstwo dla wycofywanego serwera studenckiego Gamma. Studenci wykorzystują te maszyny do instalacji określonych usług, takich jak serwery Apache WWW, MySQL, PHP czy Moodle. Choć technicznie możliwe jest udostępnianie pojedynczych usług do Internetu, wymaga to przedstawienia stosownego uzasadnienia przy wnioskowaniu o serwer. Uruchamianie prywatnego serwera gier online w celach rozrywkowych nie jest zgodne z przeznaczeniem tych zasobów dydaktycznych."
"Czy mogę wypożyczyć sprzęt z wydziałowego laboratorium do domu, aby pracować nad swoim projektem?","Nie mam w dostępnych zasobach informacji potwierdzających możliwość wypożyczenia sprzętu z Laboratorium Wydziałowego do domu. Dostępne dane wskazują jedynie, że student lub zespół może wypożyczyć komputer z Laboratorium Wydziałowego na obronę projektu, natomiast realizacja projektów odbywa się na dedykowanym sprzęcie udostępnionym na miejscu, na Wydziale."
Czy przed obroną muszę złożyć wydrukowany egzemplarz pracy dyplomowej w dziekanacie?,"Przed obroną nie ma obowiązku składania wydrukowanego egzemplarza pracy dyplomowej w dziekanacie. Zgodnie z obowiązującymi procedurami, w dziekanacie nie składa się papierowej wersji pracy dyplomowej."
W jaki sposób mogę przepisać praktyki zrealizowane na studiach I stopnia na Wydziale MiNI?,"Absolwenci studiów pierwszego stopnia na Wydziale Matematyki i Nauk Informacyjnych Politechniki Warszawskiej mają możliwość przepisania praktyk zrealizowanych na studiach pierwszego stopnia. Szczegółowe zasady oraz procedury regulujące tę kwestię określają dokumenty wydziałowe, w tym Zarządzenie nr 3/2022 Dziekana Wydziału MiNI z dnia 14.04.2022, Zarządzenie nr 9/2021 Dziekana Wydziału MiNI z dnia 13.09.2021 oraz Uchwała nr 4/VII/2020 Rady Wydziału MiNI z dnia 19.11.2020. Dokumenty te są dostępne na stronie internetowej wydziału pod adresem https://ww2.mini.pw.edu.pl/studia/inzynierskie-i-licencjackie/praktyki/. W celu dopełnienia formalności związanych z przepisaniem praktyk należy skontaktować się z Pełnomocnikiem Dziekana ds. Praktyk Studenckich drogą mailową pod adresem praktyki.mini@pw.edu.pl."
Kto odpowiada za zatwierdzanie tematów prac dyplomowych na kierunku Inżynieria i Analiza Danych?,Za zatwierdzanie tematów prac dyplomowych na kierunku Inżynieria i Analiza Danych odpowiada Komisja Programowa kierunku Inżynieria i analiza danych Rady Wydziału MiNI.
"Ile punktów ECTS potrzebuję, aby uzyskać rejestrację na trzeci rok studiów pierwszego stopnia?","Aby uzyskać rejestrację na trzeci rok studiów pierwszego stopnia, należy zgromadzić co najmniej 105 punktów ECTS."
Ile kosztuje wydanie duplikatu elektronicznej legitymacji studenckiej (ELS) i jak długo trzeba na niego czekać?,"Opłata za wydanie duplikatu elektronicznej legitymacji studenckiej wynosi 25,50 zł lub 33,00 zł. Czas oczekiwania na wydanie tego dokumentu wynosi od 7 do 10 dni roboczych."
Jakie są zainteresowania naukowe mgra inż. Szymona Tura?,"Zainteresowania naukowe magistra inżyniera Szymona Tura obejmują symulacje ciał odkształcalnych, Metodę Elementów Skończonych (MES) oraz teorię grafów i algorytmów. Ponadto specjalizuje się on w dyscyplinie naukowej informatyka techniczna i telekomunikacja."
Do jakich celów mogę wykorzystywać serwer wirtualny udostępniony mi przez wydział?,"Serwery wirtualne udostępniane przez Wydział Matematyki i Nauk Informacyjnych są przeznaczone na cele dydaktyczno-naukowe. Można je wykorzystywać do realizowania projektów, zadań oraz prac dyplomowych, które wymagają dostępu do technologii serwerowej. Serwery te pozwalają również na udostępnianie studenckich serwisów będących wynikiem pracy dydaktycznej oraz prac własnych."
"W którym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych realizowany jest przedmiot ""Metody optymalizacji""?",Przedmiot Metody optymalizacji na studiach pierwszego stopnia na kierunku Matematyka i Analiza Danych jest realizowany w piątym semestrze.
Ile wynosi próg dochodowy pozwalający na ubieganie się o stypendium socjalne w roku akademickim 2025/2026?,"Próg dochodowy uprawniający do ubiegania się o stypendium socjalne w roku akademickim 2025/2026 wynosi 1 908,90 zł netto na osobę w rodzinie."
"Na jakiej podstawie wystawiana jest ocena z przedmiotu obieralnego ""Matematyka popularna""?","Podstawą oceny z przedmiotu obieralnego Matematyka popularna jest projekt. Metody i kryteria oceniania obejmują ocenę prezentacji, jej poprawność merytoryczną oraz sposób przedstawienia, za co student może otrzymać maksymalnie 30 punktów. Dodatkowo oceniana jest aktywność uczestnika w czasie wystąpień kolegów, za którą można uzyskać maksymalnie 20 punktów. Zaliczenie przedmiotu odbywa się na ocenę."
"Ile minimum punktów muszę zdobyć, aby zaliczyć przedmiot ""Systemy wspomagania decyzji""?",Nie mam tej informacji w dostępnych zasobach.
"Ile minimum punktów ECTS należy uzyskać, aby móc zarejestrować się na 3 semestr studiów drugiego stopnia?","Aby zarejestrować się na trzeci semestr studiów drugiego stopnia na wszystkich kierunkach i specjalnościach, wymagane jest uzyskanie co najmniej 48 punktów ECTS z 60."
Kiedy stypendia wpływają na konta studentów?,"Nie mam tej informacji w dostępnych zasobach. Z udostępnionych materiałów wynika jedynie, że świadczenia pomocy materialnej są wypłacane wyłącznie na rachunek bankowy studenta, który musi zostać podany we wniosku stypendialnym."
